# Time Series: Kocaeli, Turkey 1999 - ATS-090
# Time (s),Acceleration (g's)
15.21,0.0572266
15.215,0.0518635
15.22,0.045074
15.225,0.0365969
15.23,0.0272635
15.235,0.0177522
15.24,0.00782417
15.245,-0.00291361
15.25,-0.0140454
15.255,-0.0246847
15.26,-0.0348974
15.265,-0.0454325
15.27,-0.0562938
15.275,-0.0668158
15.28,-0.0762059
15.285,-0.0846626
15.29,-0.0936027
15.295,-0.103071
15.3,-0.110764
15.305,-0.11533
15.31,-0.118538
15.315,-0.122955
15.32,-0.129181
15.325,-0.135646
15.33,-0.140982
15.335,-0.145249
15.34,-0.149031
15.345,-0.152206
15.35,-0.154348
15.355,-0.155851
15.36,-0.157251
15.365,-0.15829
15.37,-0.158682
15.375,-0.159112
15.38,-0.160365
15.385,-0.162052
15.39,-0.163045
15.395,-0.16281
15.4,-0.161789
15.405,-0.160559
15.41,-0.159201
15.415,-0.157679
15.42,-0.156121
15.425,-0.154499
15.43,-0.152621
15.435,-0.150697
15.44,-0.14894
15.445,-0.146635
15.45,-0.143095
15.455,-0.139088
15.46,-0.135741
15.465,-0.133238
15.47,-0.131264
15.475,-0.129723
15.48,-0.128824
15.485,-0.128608
15.49,-0.128801
15.495,-0.129253
15.5,-0.130072
15.505,-0.131343
15.51,-0.132924
15.515,-0.134499
15.52,-0.13587
15.525,-0.136998
15.53,-0.13789
15.535,-0.138473
15.54,-0.138516
15.545,-0.137958
15.55,-0.136928
15.555,-0.13542
15.56,-0.133436
15.565,-0.130982
15.57,-0.127897
15.575,-0.124007
15.58,-0.119243
15.585,-0.11358
15.59,-0.10686
15.595,-0.0987256
15.6,-0.0888165
15.605,-0.0769067
15.61,-0.0630754
15.615,-0.0476804
15.62,-0.0307951
15.625,-0.0124314
15.63,0.00630416
15.635,0.0238414
15.64,0.0401201
15.645,0.0561125
15.65,0.0717392
15.655,0.0860694
15.66,0.0987375
15.665,0.110044
15.67,0.12014
15.675,0.128907
15.68,0.136332
15.685,0.142776
15.69,0.148853
15.695,0.155406
15.7,0.161412
15.705,0.162969
15.71,0.159536
15.715,0.156842
15.72,0.159166
15.725,0.164143
15.73,0.166324
15.735,0.162499
15.74,0.15495
15.745,0.14867
15.75,0.144746
15.755,0.140186
15.76,0.133602
15.765,0.126469
15.77,0.119283
15.775,0.111356
15.78,0.102584
15.785,0.0928139
15.79,0.0822257
15.795,0.0727465
15.8,0.0666375
15.805,0.0632946
15.81,0.0586952
15.815,0.0499619
15.82,0.0393461
15.825,0.0307948
15.83,0.0245574
15.835,0.0184669
15.84,0.0117205
15.845,0.0050435
15.85,-7.96563E-4
15.855,-0.00584093
15.86,-0.0103416
15.865,-0.0142097
15.87,-0.0193086
15.875,-0.0273422
15.88,-0.0346827
15.885,-0.0367443
15.89,-0.0349457
15.895,-0.0335801
15.9,-0.0332037
15.905,-0.0307856
15.91,-0.0241009
15.915,-0.0143654
15.92,-0.00509936
15.925,0.00147455
15.93,0.00656002
15.935,0.0133404
15.94,0.0226518
15.945,0.0315433
15.95,0.0376468
15.955,0.0422132
15.96,0.0478126
15.965,0.0549672
15.97,0.0622705
15.975,0.0688612
15.98,0.0753568
15.985,0.0824515
15.99,0.0896147
15.995,0.0956656
16.0,0.100364
16.005,0.104656
16.01,0.108744
16.015,0.111424
16.02,0.11235
16.025,0.112817
16.03,0.113805
16.035,0.114818
16.04,0.115549
16.045,0.116591
16.05,0.11686
16.055,0.113948
16.06,0.10844
16.065,0.103828
16.07,0.101646
16.075,0.0991506
16.08,0.0920563
16.085,0.0796649
16.09,0.0663033
16.095,0.0560263
16.1,0.0485043
16.105,0.0415077
16.11,0.0349199
16.115,0.0302219
16.12,0.0284792
16.125,0.0298295
16.13,0.0336282
16.135,0.0391997
16.14,0.0452546
16.145,0.0499632
16.15,0.0546302
16.155,0.0626719
16.16,0.0737388
16.165,0.084176
16.17,0.0920908
16.175,0.0987342
16.18,0.106162
16.185,0.114301
16.19,0.120988
16.195,0.125228
16.2,0.127401
16.205,0.126388
16.21,0.121494
16.215,0.11496
16.22,0.109253
16.225,0.103835
16.23,0.0947112
16.235,0.0788532
16.24,0.0594992
16.245,0.042626
16.25,0.0300562
16.255,0.0197094
16.26,0.0102228
16.265,0.0021902
16.27,-0.00370646
16.275,-0.00748361
16.28,-0.00977724
16.285,-0.0136695
16.29,-0.021959
16.295,-0.0307203
16.3,-0.0338212
16.305,-0.0325516
16.31,-0.0327807
16.315,-0.0363578
16.32,-0.0404376
16.325,-0.0424676
16.33,-0.0438177
16.335,-0.0479652
16.34,-0.0549034
16.345,-0.0609785
16.35,-0.0650125
16.355,-0.0696467
16.36,-0.0758578
16.365,-0.0807548
16.37,-0.0814367
16.375,-0.0785852
16.38,-0.0749729
16.385,-0.0715343
16.39,-0.0668133
16.395,-0.0603043
16.4,-0.0539616
16.405,-0.049857
16.41,-0.0477286
16.415,-0.0460011
16.42,-0.0445549
16.425,-0.044868
16.43,-0.0473126
16.435,-0.0503479
16.44,-0.0527702
16.445,-0.0550071
16.45,-0.0575619
16.455,-0.0596408
16.46,-0.0605595
16.465,-0.061056
16.47,-0.062373
16.475,-0.0648453
16.48,-0.0677776
16.485,-0.0706174
16.49,-0.0735647
16.495,-0.0768734
16.5,-0.0801882
16.505,-0.0832205
16.51,-0.0868128
16.515,-0.0919931
16.52,-0.098637
16.525,-0.106228
16.53,-0.114572
16.535,-0.123369
16.54,-0.132039
16.545,-0.140302
16.55,-0.148179
16.555,-0.155494
16.56,-0.161789
16.565,-0.166505
16.57,-0.169031
16.575,-0.168745
16.58,-0.165424
16.585,-0.159456
16.59,-0.151356
16.595,-0.14111
16.6,-0.128492
16.605,-0.113976
16.61,-0.0985778
16.615,-0.0829801
16.62,-0.0677058
16.625,-0.0535832
16.63,-0.0411597
16.635,-0.0302995
16.64,-0.0211152
16.645,-0.0142624
16.65,-0.00987418
16.655,-0.00748931
16.66,-0.00675886
16.665,-0.00738181
16.67,-0.00874972
16.675,-0.0102241
16.68,-0.0114599
16.685,-0.0121172
16.69,-0.0117972
16.695,-0.0103717
16.7,-0.0081189
16.705,-0.00541739
16.71,-0.00278165
16.715,-9.47894E-4
16.72,-3.96716E-4
16.725,-0.00110237
16.73,-0.00247805
16.735,-0.00396901
16.74,-0.00546435
16.745,-0.00682906
16.75,-0.00782201
16.755,-0.00862844
16.76,-0.00984117
16.765,-0.0116736
16.77,-0.0139449
16.775,-0.0168856
16.78,-0.0210669
16.785,-0.0264534
16.79,-0.0321739
16.795,-0.0373021
16.8,-0.0417409
16.805,-0.0462383
16.81,-0.0512873
16.815,-0.0564892
16.82,-0.0613631
16.825,-0.0662259
16.83,-0.0715249
16.835,-0.0769911
16.84,-0.0819765
16.845,-0.0860676
16.85,-0.0890375
16.855,-0.0906854
16.86,-0.0908687
16.865,-0.0897525
16.87,-0.087751
16.875,-0.0852539
16.88,-0.0826086
16.885,-0.0803711
16.89,-0.0790602
16.895,-0.0787049
16.9,-0.0788657
16.905,-0.0791408
16.91,-0.0796884
16.915,-0.0809283
16.92,-0.0828495
16.925,-0.0850826
16.93,-0.0875788
16.935,-0.0905687
16.94,-0.0940512
16.945,-0.0976925
16.95,-0.1012
16.955,-0.104526
16.96,-0.107588
16.965,-0.110048
16.97,-0.111446
16.975,-0.111495
16.98,-0.110332
16.985,-0.108269
16.99,-0.105336
16.995,-0.101357
17.0,-0.0962386
17.005,-0.0901486
17.01,-0.0834749
17.015,-0.0764241
17.02,-0.0689523
17.025,-0.0610394
17.03,-0.0528521
17.035,-0.0445031
17.04,-0.0356956
17.045,-0.0260238
17.05,-0.0155421
17.055,-0.00494645
17.06,0.00535395
17.065,0.0156504
17.07,0.0261352
17.075,0.0364644
17.08,0.0462356
17.085,0.0555292
17.09,0.0644536
17.095,0.0727654
17.1,0.0801616
17.105,0.0865913
17.11,0.0919558
17.115,0.0960681
17.12,0.0989257
17.125,0.100664
17.13,0.10142
17.135,0.101367
17.14,0.100745
17.145,0.099797
17.15,0.098628
17.155,0.0973875
17.16,0.096245
17.165,0.0953657
17.17,0.0949881
17.175,0.0953909
17.18,0.0966063
17.185,0.098273
17.19,0.0999262
17.195,0.101584
17.2,0.103447
17.205,0.105185
17.21,0.105948
17.215,0.105269
17.22,0.103702
17.225,0.102072
17.23,0.100483
17.235,0.0986029
17.24,0.0964071
17.245,0.0939822
17.25,0.0911155
17.255,0.0877053
17.26,0.0841116
17.265,0.0808286
17.27,0.0779747
17.275,0.0755586
17.28,0.0736597
17.285,0.0722443
17.29,0.0709305
17.295,0.0691497
17.3,0.0664668
17.305,0.0629115
17.31,0.058872
17.315,0.0543696
17.32,0.0492772
17.325,0.0440861
17.33,0.0397041
17.335,0.0364537
17.34,0.0338792
17.345,0.0314732
17.35,0.0290512
17.355,0.0268611
17.36,0.0255859
17.365,0.0257373
17.37,0.0263782
17.375,0.0264863
17.38,0.0275061
17.385,0.0310765
17.39,0.0360167
17.395,0.04008
17.4,0.042652
17.405,0.0450849
17.41,0.0487033
17.415,0.0525575
17.42,0.0547463
17.425,0.0559535
17.43,0.0587867
17.435,0.0638816
17.44,0.0694414
17.445,0.0742735
17.45,0.0794212
17.455,0.08642
17.46,0.0948033
17.465,0.102453
17.47,0.10848
17.475,0.114183
17.48,0.120519
17.485,0.126537
17.49,0.131403
17.495,0.135929
17.5,0.141392
17.505,0.148261
17.51,0.154875
17.515,0.157095
17.52,0.153835
17.525,0.150558
17.53,0.15227
17.535,0.157476
17.54,0.161245
17.545,0.159888
17.55,0.154227
17.555,0.149196
17.56,0.147882
17.565,0.147982
17.57,0.14643
17.575,0.143693
17.58,0.141506
17.585,0.140152
17.59,0.137789
17.595,0.131638
17.6,0.122375
17.605,0.114769
17.61,0.111772
17.615,0.111214
17.62,0.108555
17.625,0.101252
17.63,0.091619
17.635,0.0840064
17.64,0.0787282
17.645,0.0724079
17.65,0.0637778
17.655,0.0547117
17.66,0.0464404
17.665,0.0385001
17.67,0.0304742
17.675,0.0226552
17.68,0.0157785
17.685,0.0101309
17.69,0.00504396
17.695,-2.35896E-5
17.7,-0.00450102
17.705,-0.00781293
17.71,-0.0103811
17.715,-0.0128464
17.72,-0.0152997
17.725,-0.0173294
17.73,-0.0185528
17.735,-0.0200722
17.74,-0.0238482
17.745,-0.0291633
17.75,-0.0331635
17.755,-0.0354928
17.76,-0.0386877
17.765,-0.0442654
17.77,-0.0506936
17.775,-0.0556954
17.78,-0.0595432
17.785,-0.0642997
17.79,-0.0702952
17.795,-0.0763554
17.8,-0.0823106
17.805,-0.0884528
17.81,-0.0942884
17.815,-0.0989511
17.82,-0.102272
17.825,-0.105263
17.83,-0.108957
17.835,-0.113011
17.84,-0.116091
17.845,-0.118009
17.85,-0.119983
17.855,-0.122657
17.86,-0.125746
17.865,-0.129233
17.87,-0.133369
17.875,-0.13791
17.88,-0.142401
17.885,-0.146695
17.89,-0.150969
17.895,-0.155401
17.9,-0.159779
17.905,-0.163851
17.91,-0.167612
17.915,-0.171145
17.92,-0.174609
17.925,-0.177869
17.93,-0.180222
17.935,-0.181446
17.94,-0.18252
17.945,-0.183852
17.95,-0.184694
17.955,-0.184882
17.96,-0.184697
17.965,-0.184198
17.97,-0.184009
17.975,-0.184139
17.98,-0.18356
17.985,-0.182513
17.99,-0.18186
17.995,-0.181
18.0,-0.179116
18.005,-0.176678
18.01,-0.174278
18.015,-0.171842
18.02,-0.169198
18.025,-0.166322
18.03,-0.16314
18.035,-0.159668
18.04,-0.155758
18.045,-0.15097
18.05,-0.145333
18.055,-0.139327
18.06,-0.132993
18.065,-0.126153
18.07,-0.119027
18.075,-0.111669
18.08,-0.103827
18.085,-0.0954755
18.09,-0.0868118
18.095,-0.0782512
18.1,-0.070047
18.105,-0.0622086
18.11,-0.0548651
18.115,-0.0480007
18.12,-0.0414544
18.125,-0.0351669
18.13,-0.0291304
18.135,-0.0234525
18.14,-0.0187785
18.145,-0.015333
18.15,-0.0121315
18.155,-0.0088195
18.16,-0.0062274
18.165,-0.00435682
18.17,-0.00234607
18.175,-3.20094E-4
18.18,0.00127743
18.185,0.0027611
18.19,0.00452858
18.195,0.00674
18.2,0.00960612
18.205,0.0131455
18.21,0.0171303
18.215,0.0215441
18.22,0.0263628
18.225,0.031088
18.23,0.0354165
18.235,0.0395736
18.24,0.0437617
18.245,0.0479418
18.25,0.0520223
18.255,0.0558454
18.26,0.0591657
18.265,0.0617407
18.27,0.0632632
18.275,0.0635943
18.28,0.06311
18.285,0.062319
18.29,0.0613779
18.295,0.0602654
18.3,0.0591111
18.305,0.0579177
18.31,0.0564914
18.315,0.0547781
18.32,0.052992
18.325,0.0513773
18.33,0.0500246
18.335,0.0489674
18.34,0.0481511
18.345,0.0472997
18.35,0.0461517
18.355,0.0448894
18.36,0.0438453
18.365,0.0429757
18.37,0.0419957
18.375,0.0408726
18.38,0.0396637
18.385,0.0382957
18.39,0.0367652
18.395,0.0350618
18.4,0.0331397
18.405,0.0311364
18.41,0.0291765
18.415,0.0271983
18.42,0.0252558
18.425,0.0233118
18.43,0.0211348
18.435,0.0186842
18.44,0.0162541
18.445,0.0142411
18.45,0.0128608
18.455,0.0121679
18.46,0.0121022
18.465,0.0125187
18.47,0.0133658
18.475,0.0147425
18.48,0.0166537
18.485,0.0191755
18.49,0.0224568
18.495,0.0262733
18.5,0.0302329
18.505,0.0342259
18.51,0.038328
18.515,0.0423576
18.52,0.0459958
18.525,0.0489148
18.53,0.0511649
18.535,0.0530281
18.54,0.0543844
18.545,0.0550452
18.55,0.0551302
18.555,0.0548391
18.56,0.0543231
18.565,0.0535581
18.57,0.0523651
18.575,0.0505633
18.58,0.0480586
18.585,0.0450553
18.59,0.0418373
18.595,0.0385982
18.6,0.0354816
18.605,0.0322965
18.61,0.0287507
18.615,0.0247342
18.62,0.0202129
18.625,0.0152204
18.63,0.00999505
18.635,0.00469776
18.64,-7.2323E-4
18.645,-0.00612234
18.65,-0.0112785
18.655,-0.016337
18.66,-0.0214103
18.665,-0.0262987
18.67,-0.0307658
18.675,-0.0347816
18.68,-0.0384842
18.685,-0.0420983
18.69,-0.0456476
18.695,-0.0488654
18.7,-0.0515256
18.705,-0.0536593
18.71,-0.0554047
18.715,-0.0568845
18.72,-0.0582789
18.725,-0.0598011
18.73,-0.0613279
18.735,-0.0627053
18.74,-0.0640058
18.745,-0.0652562
18.75,-0.0664289
18.755,-0.067629
18.76,-0.0690474
18.765,-0.0707573
18.77,-0.0727297
18.775,-0.0747887
18.78,-0.0766926
18.785,-0.0783032
18.79,-0.079551
18.795,-0.0803543
18.8,-0.0807331
18.805,-0.0808617
18.81,-0.0808452
18.815,-0.0806402
18.82,-0.0800518
18.825,-0.0789018
18.83,-0.077206
18.835,-0.0751852
18.84,-0.0730642
18.845,-0.0709721
18.85,-0.0690545
18.855,-0.0675579
18.86,-0.0666362
18.865,-0.0661801
18.87,-0.0660712
18.875,-0.0663314
18.88,-0.067059
18.885,-0.068319
18.89,-0.0700093
18.895,-0.0718921
18.9,-0.0738938
18.905,-0.0760463
18.91,-0.0782443
18.915,-0.0803339
18.92,-0.0821383
18.925,-0.0833505
18.93,-0.0837366
18.935,-0.0832596
18.94,-0.0820034
18.945,-0.0803449
18.95,-0.0787142
18.955,-0.0770527
18.96,-0.075057
18.965,-0.0726113
18.97,-0.0697884
18.975,-0.0665578
18.98,-0.0627836
18.985,-0.0584618
18.99,-0.0537786
18.995,-0.0489603
19.0,-0.044081
19.005,-0.0391322
19.01,-0.0340643
19.015,-0.0287717
19.02,-0.0230953
19.025,-0.0171789
19.03,-0.0114897
19.035,-0.00617013
19.04,-0.00100992
19.045,0.004082
19.05,0.00887009
19.055,0.0130868
19.06,0.0166944
19.065,0.0197801
19.07,0.0223538
19.075,0.0243076
19.08,0.0255541
19.085,0.0262253
19.09,0.026623
19.095,0.0270863
19.1,0.0275881
19.105,0.027898
19.11,0.0281059
19.115,0.028592
19.12,0.0294837
19.125,0.0305416
19.13,0.031566
19.135,0.0326646
19.14,0.0341084
19.145,0.036069
19.15,0.038591
19.155,0.0414935
19.16,0.0444298
19.165,0.047298
19.17,0.0504385
19.175,0.0541385
19.18,0.0582208
19.185,0.0623551
19.19,0.0664905
19.195,0.0705616
19.2,0.0742252
19.205,0.0773433
19.21,0.0801919
19.215,0.0831014
19.22,0.0858554
19.225,0.0878238
19.23,0.088777
19.235,0.0892992
19.24,0.0899684
19.245,0.0907232
19.25,0.0913814
19.255,0.0921145
19.26,0.0933498
19.265,0.0952967
19.27,0.0976674
19.275,0.100014
19.28,0.102036
19.285,0.103644
19.29,0.105116
19.295,0.107003
19.3,0.109624
19.305,0.112959
19.31,0.116799
19.315,0.120948
19.32,0.125323
19.325,0.129495
19.33,0.132527
19.335,0.133881
19.34,0.134452
19.345,0.13577
19.35,0.138323
19.355,0.14138
19.36,0.14378
19.365,0.145009
19.37,0.145759
19.375,0.147108
19.38,0.148977
19.385,0.149985
19.39,0.149034
19.395,0.146576
19.4,0.144114
19.405,0.142827
19.41,0.142872
19.415,0.143617
19.42,0.144224
19.425,0.144183
19.43,0.143668
19.435,0.143275
19.44,0.142978
19.445,0.141992
19.45,0.139795
19.455,0.136788
19.46,0.133834
19.465,0.131439
19.47,0.129405
19.475,0.126934
19.48,0.123286
19.485,0.118478
19.49,0.113139
19.495,0.107952
19.5,0.103
19.505,0.09801
19.51,0.0929303
19.515,0.0876084
19.52,0.0820254
19.525,0.0766697
19.53,0.07152
19.535,0.0659374
19.54,0.0597239
19.545,0.0531665
19.55,0.0465297
19.555,0.0399466
19.56,0.0336249
19.565,0.0279345
19.57,0.023048
19.575,0.0185887
19.58,0.0144947
19.585,0.0109326
19.59,0.00760564
19.595,0.0045464
19.6,0.00237441
19.605,0.0019125
19.61,0.00261849
19.615,0.00123243
19.62,-0.00385717
19.625,-0.00870005
19.63,-0.00959854
19.635,-0.00884638
19.64,-0.0107207
19.645,-0.0155417
19.65,-0.0200128
19.655,-0.0224515
19.66,-0.0252211
19.665,-0.0309617
19.67,-0.0386054
19.675,-0.044988
19.68,-0.0489249
19.685,-0.0524159
19.69,-0.0583317
19.695,-0.0667576
19.7,-0.0743124
19.705,-0.0781303
19.71,-0.0794708
19.715,-0.0817619
19.72,-0.0852747
19.725,-0.0868963
19.73,-0.0856566
19.735,-0.0846885
19.74,-0.0860759
19.745,-0.0876516
19.75,-0.0867547
19.755,-0.0841803
19.76,-0.0825659
19.765,-0.0825037
19.77,-0.0823672
19.775,-0.0814448
19.78,-0.0809248
19.785,-0.0817905
19.79,-0.0832646
19.795,-0.0840219
19.8,-0.0841084
19.805,-0.0845542
19.81,-0.0855642
19.815,-0.0862217
19.82,-0.0860935
19.825,-0.0860207
19.83,-0.0866898
19.835,-0.0875913
19.84,-0.0880133
19.845,-0.0880069
19.85,-0.0879741
19.855,-0.0879826
19.86,-0.0877937
19.865,-0.087402
19.87,-0.0870367
19.875,-0.0866067
19.88,-0.0858856
19.885,-0.0849352
19.89,-0.0840617
19.895,-0.0833964
19.9,-0.0827115
19.905,-0.0819248
19.91,-0.0814241
19.915,-0.0814356
19.92,-0.0817113
19.925,-0.0819983
19.93,-0.0821936
19.935,-0.0821016
19.94,-0.0817632
19.945,-0.0813893
19.95,-0.0809089
19.955,-0.0799632
19.96,-0.0784145
19.965,-0.0764848
19.97,-0.0742318
19.975,-0.0715294
19.98,-0.0684205
19.985,-0.0649159
19.99,-0.0609317
19.995,-0.0564271
20.0,-0.0514213
20.005,-0.0460572
20.01,-0.0406612
20.015,-0.0354583
20.02,-0.0303454
20.025,-0.0254329
20.03,-0.0211997
20.035,-0.0177037
20.04,-0.0144774
20.045,-0.0111917
20.05,-0.00792502
20.055,-0.00483291
20.06,-0.00195115
20.065,7.42969E-4
20.07,0.0031738
20.075,0.00522977
20.08,0.00704663
20.085,0.00874901
20.09,0.0103516
20.095,0.0118292
20.1,0.0134233
20.105,0.0155582
20.11,0.0181592
20.115,0.0209901
20.12,0.0241344
20.125,0.0276917
20.13,0.0315526
20.135,0.0356492
20.14,0.0399373
20.145,0.0443235
20.15,0.0488254
20.155,0.0535329
20.16,0.0583998
20.165,0.0631153
20.17,0.0674744
20.175,0.0715044
20.18,0.0752372
20.185,0.0787975
20.19,0.0823767
20.195,0.0860408
20.2,0.0896718
20.205,0.0931543
20.21,0.0964642
20.215,0.0994205
20.22,0.101748
20.225,0.103269
20.23,0.104113
20.235,0.104582
20.24,0.104703
20.245,0.104111
20.25,0.102513
20.255,0.0999161
20.26,0.0964329
20.265,0.0920078
20.27,0.0863468
20.275,0.0794696
20.28,0.0726761
20.285,0.06773
20.29,0.0644572
20.295,0.060852
20.3,0.0561748
20.305,0.0520335
20.31,0.0497222
20.315,0.0486348
20.32,0.0478963
20.325,0.0475622
20.33,0.047674
20.335,0.0478686
20.34,0.0480142
20.345,0.0480855
20.35,0.0484144
20.355,0.04919
20.36,0.0489357
20.365,0.0468179
20.37,0.0453424
20.375,0.0464634
20.38,0.0482052
20.385,0.0480273
20.39,0.0462154
20.395,0.0453726
20.4,0.0472302
20.405,0.0500922
20.41,0.0512549
20.415,0.0512243
20.42,0.052566
20.425,0.0557935
20.43,0.0589523
20.435,0.060679
20.44,0.0620973
20.445,0.0650848
20.45,0.0693007
20.455,0.0725577
20.46,0.0740235
20.465,0.0750031
20.47,0.0763226
20.475,0.0769902
20.48,0.0759392
20.485,0.0736473
20.49,0.0712809
20.495,0.0687351
20.5,0.0647347
20.505,0.0590697
20.51,0.053071
20.515,0.0474365
20.52,0.0411587
20.525,0.0331936
20.53,0.0242189
20.535,0.0157338
20.54,0.00820107
20.545,8.4686E-4
20.55,-0.00709687
20.555,-0.0151687
20.56,-0.0225246
20.565,-0.0294388
20.57,-0.0360637
20.575,-0.0412347
20.58,-0.0453522
20.585,-0.0512018
20.59,-0.0588204
20.595,-0.0645729
20.6,-0.06702
20.605,-0.0687948
20.61,-0.0726272
20.615,-0.0778404
20.62,-0.0813392
20.625,-0.0827151
20.63,-0.0854529
20.635,-0.0914808
20.64,-0.0982247
20.645,-0.102577
20.65,-0.105154
20.655,-0.108841
20.66,-0.114417
20.665,-0.119844
20.67,-0.123706
20.675,-0.126835
20.68,-0.130242
20.685,-0.133233
20.69,-0.134573
20.695,-0.134515
20.7,-0.134229
20.705,-0.133702
20.71,-0.13178
20.715,-0.128238
20.72,-0.124379
20.725,-0.12113
20.73,-0.118075
20.735,-0.11469
20.74,-0.111271
20.745,-0.108293
20.75,-0.105609
20.755,-0.102915
20.76,-0.100417
20.765,-0.0983959
20.77,-0.0966932
20.775,-0.0949402
20.78,-0.0930515
20.785,-0.091262
20.79,-0.0896887
20.795,-0.0880134
20.8,-0.085873
20.805,-0.0832822
20.81,-0.0803834
20.815,-0.0771542
20.82,-0.0736274
20.825,-0.0698853
20.83,-0.0658021
20.835,-0.0610717
20.84,-0.0555366
20.845,-0.0493296
20.85,-0.0426899
20.855,-0.0356773
20.86,-0.0281317
20.865,-0.0201749
20.87,-0.0124378
20.875,-0.00528615
20.88,0.00157305
20.885,0.00828295
20.89,0.0146705
20.895,0.0207411
20.9,0.026669
20.905,0.0324418
20.91,0.0379041
20.915,0.0430434
20.92,0.0479665
20.925,0.0528501
20.93,0.0576834
20.935,0.0622339
20.94,0.0663755
20.945,0.0702402
20.95,0.0740046
20.955,0.077768
20.96,0.0815301
20.965,0.0851943
20.97,0.0888416
20.975,0.0926162
20.98,0.0963626
20.985,0.100083
20.99,0.104163
20.995,0.108728
21.0,0.113559
21.005,0.11848
21.01,0.123313
21.015,0.127722
21.02,0.131568
21.025,0.135095
21.03,0.138614
21.035,0.141827
21.04,0.143132
21.045,0.141369
21.05,0.138528
21.055,0.137998
21.06,0.14061
21.065,0.144066
21.07,0.145182
21.075,0.143308
21.08,0.141302
21.085,0.141388
21.09,0.142151
21.095,0.141529
21.1,0.139906
21.105,0.138752
21.11,0.13868
21.115,0.138841
21.12,0.137359
21.125,0.13377
21.13,0.130387
21.135,0.129401
21.14,0.130268
21.145,0.130884
21.15,0.129582
21.155,0.126343
21.16,0.123045
21.165,0.121143
21.17,0.11982
21.175,0.11783
21.18,0.11541
21.185,0.11324
21.19,0.111179
21.195,0.108519
21.2,0.104921
21.205,0.1012
21.21,0.0987494
21.215,0.0980436
21.22,0.0979952
21.225,0.0970178
21.23,0.0945495
21.235,0.0916668
21.24,0.0896047
21.245,0.0881922
21.25,0.0866739
21.255,0.0849487
21.26,0.0832291
21.265,0.0812043
21.27,0.0787744
21.275,0.0765162
21.28,0.0742182
21.285,0.0713554
21.29,0.0685562
21.295,0.0665175
21.3,0.0645679
21.305,0.0616653
21.31,0.0577377
21.315,0.0535078
21.32,0.0496957
21.325,0.0462995
21.33,0.0428384
21.335,0.0393314
21.34,0.0361858
21.345,0.0328139
21.35,0.0284279
21.355,0.0234402
21.36,0.0186768
21.365,0.0143545
21.37,0.0100952
21.375,0.00546942
21.38,9.44674E-4
21.385,-0.00268691
21.39,-0.00580667
21.395,-0.00885071
21.4,-0.0119023
21.405,-0.0162511
21.41,-0.0224888
21.415,-0.0280605
21.42,-0.0307878
21.425,-0.0325653
21.43,-0.036281
21.435,-0.0419616
21.44,-0.0472629
21.445,-0.0504354
21.45,-0.052729
21.455,-0.0561574
21.46,-0.060075
21.465,-0.0633584
21.47,-0.0672607
21.475,-0.0730079
21.48,-0.0791961
21.485,-0.0835836
21.49,-0.0861664
21.495,-0.0889379
21.5,-0.0929119
21.505,-0.0970835
21.51,-0.100326
21.515,-0.102921
21.52,-0.105667
21.525,-0.108407
21.53,-0.110335
21.535,-0.111418
21.54,-0.112594
21.545,-0.114123
21.55,-0.114887
21.555,-0.114135
21.56,-0.112605
21.565,-0.111134
21.57,-0.109464
21.575,-0.107017
21.58,-0.1039
21.585,-0.100578
21.59,-0.0971502
21.595,-0.0934205
21.6,-0.0893618
21.605,-0.085249
21.61,-0.0810907
21.615,-0.0765
21.62,-0.0713936
21.625,-0.0661526
21.63,-0.0611198
21.635,-0.0563257
21.64,-0.0516088
21.645,-0.0469208
21.65,-0.0421911
21.655,-0.0373235
21.66,-0.0325791
21.665,-0.0282616
21.67,-0.024129
21.675,-0.0197275
21.68,-0.0150083
21.685,-0.0102596
21.69,-0.00585214
21.695,-0.00195439
21.7,0.00135658
21.705,0.00396315
21.71,0.00585309
21.715,0.00711459
21.72,0.00790952
21.725,0.00841956
21.73,0.00869567
21.735,0.00860239
21.74,0.00800265
21.745,0.00703005
21.75,0.00599224
21.755,0.00498392
21.76,0.00399166
21.765,0.00318095
21.77,0.00273469
21.775,0.00259917
21.78,0.0025666
21.785,0.00245245
21.79,0.00201582
21.795,0.00106039
21.8,-4.65905E-4
21.805,-0.00264228
21.81,-0.0054408
21.815,-0.00865864
21.82,-0.0119777
21.825,-0.0153561
21.83,-0.0190925
21.835,-0.0232071
21.84,-0.0274051
21.845,-0.0315161
21.85,-0.0355078
21.855,-0.0393787
21.86,-0.0430262
21.865,-0.0462808
21.87,-0.0491921
21.875,-0.0519869
21.88,-0.0546112
21.885,-0.0566842
21.89,-0.0580234
21.895,-0.0588291
21.9,-0.0593596
21.905,-0.0595954
21.91,-0.0595228
21.915,-0.0592831
21.92,-0.0588257
21.925,-0.0580305
21.93,-0.0568688
21.935,-0.0552283
21.94,-0.0530808
21.945,-0.0505757
21.95,-0.0478733
21.955,-0.0450678
21.96,-0.0420985
21.965,-0.0387529
21.97,-0.0349759
21.975,-0.0310549
21.98,-0.027243
21.985,-0.0234346
21.99,-0.0194383
21.995,-0.0152689
22.0,-0.0112384
22.005,-0.00761325
22.01,-0.00436839
22.015,-0.00129548
22.02,0.001791
22.025,0.00482047
22.03,0.00763097
22.035,0.0102803
22.04,0.012971
22.045,0.0158638
22.05,0.0189886
